48-Cd-113(n,&gamma;) ENDF/B-VII.1
3923.1,0.189685
3923.27,0.231945
3923.44,0.29001
3923.62,0.370923
3923.8,0.478867
3923.98,0.620785
3924.16,0.804445
3924.36,1.06911
3924.57,1.42498
3924.8,1.92425
3925.07,2.66591
3925.4,3.80881
3925.87,5.82303
3926.5,8.64496
3926.94,10.0822
3927.33,10.6493
3927.4,10.6608
3927.78,10.2608
3928.17,9.15303
3928.8,6.40918
3929.34,4.03416
3929.67,2.8457
3929.94,2.07994
3930.17,1.53928
3930.39,1.13194
3930.58,0.864641
3930.77,0.655529
3930.96,0.494903
3931.12,0.388805
3931.29,0.303629
3931.47,0.234691
3931.65,0.183612
3931.82,0.146013
3932.0,0.118424
3932.18,0.0981544
3932.39,0.081076
3932.64,0.0668771
3932.94,0.0557279
3933.27,0.0471246
3933.64,0.0404626
3934.24,0.0330281
3934.96,0.0269441
3935.77,0.0221198
3936.78,0.0179542
3937.95,0.0145996
3939.19,0.0121137
3940.7,0.0100083
3942.37,0.00839989
3944.39,0.00706718
3946.41,0.0061512
3949.04,0.00537265
3952.07,0.00485995
3955.1,0.00464378
3956.11,0.0046297
3958.74,0.00473783
3961.36,0.00508411
3963.33,0.00556698
3965.3,0.00636462
3966.81,0.00738286
3968.0,0.00868126
3968.8,0.0100229
3969.4,0.0115757
3969.8,0.0132207
3970.1,0.0151543
3970.35,0.0176276
3970.55,0.0205428
3970.75,0.0247439
3970.92,0.0299531
3971.1,0.0371804
3971.27,0.0471715
3971.44,0.0607211
3971.6,0.0775652
3971.76,0.0996715
3971.94,0.131646
3972.12,0.173589
3972.31,0.233338
3972.51,0.313086
3972.72,0.423986
3972.96,0.579828
3973.21,0.793929
3973.53,1.12647
3974.03,1.74642
3974.68,2.58533
3975.11,2.96581
3975.5,3.0851
3975.85,2.98553
3976.21,2.70607
3976.71,2.10116
3977.4,1.21117
3977.72,0.864229
3977.98,0.631984
3978.21,0.470767
3978.41,0.357998
3978.61,0.26882
3978.81,0.199967
3978.99,0.150827
3979.15,0.118458
3979.31,0.0934119
3979.47,0.0742799
3979.63,0.0598399
3979.82,0.047562
3980.01,0.0389531
3980.2,0.0329887
3980.41,0.0284314
3980.69,0.0248182
3980.98,0.0227845
3981.45,0.0213681
3981.97,0.0210426
3982.5,0.0213923
3983.56,0.023398
3984.62,0.0270406
3985.54,0.031907
3986.42,0.0385775
3987.16,0.0466666
3987.83,0.057072
3988.35,0.0687587
3988.8,0.0826777
3989.13,0.0978296
3989.41,0.115916
3989.66,0.138252
3989.91,0.170125
3990.12,0.208832
3990.32,0.260199
3990.51,0.323928
3990.69,0.409183
3990.88,0.522539
3991.06,0.667867
3991.25,0.877022
3991.45,1.15038
3991.67,1.54573
3991.88,2.02091
3992.13,2.73658
3992.39,3.70596
3992.75,5.33777
3993.84,11.2695
3994.27,12.9356
3994.67,13.5421
3994.7,13.5447
3995.1,13.0088
3995.49,11.5952
3996.15,8.03409
3996.7,5.06478
3997.03,3.62643
3997.31,2.62268
3997.54,1.96447
3997.76,1.47486
3997.96,1.12962
3998.16,0.861
3998.36,0.655655
3998.54,0.510047
3998.73,0.39961
3998.91,0.31659
3999.11,0.250753
3999.31,0.202652
3999.51,0.167403
3999.75,0.136997
4000.02,0.112417
4000.34,0.0932127
4000.69,0.0784031
4001.13,0.0653447
4001.66,0.0541707
4002.28,0.0447316
4003.02,0.0365233
4003.92,0.0294069
4004.87,0.0240166
4005.98,0.0194845
4007.21,0.0158653
4008.62,0.0128958
4010.21,0.0105043
4011.9,0.00866226
4014.03,0.00700664
4016.19,0.0058148
4019.06,0.00469838
4022.02,0.00389074
4025.58,0.00321576
4029.28,0.00272858
4034.46,0.00228148
4040.38,0.0019576
4046.3,0.00177728
4052.81,0.00170065
4058.37,0.00175632
4063.33,0.00193302
4066.6,0.00217741
4069.33,0.00253996
4071.24,0.00295575
4072.47,0.00335654
4073.69,0.00393958
4074.7,0.00467163
4075.43,0.00545394
4076.04,0.00644463
4076.47,0.00755753
4076.77,0.00881465
4077.02,0.0103388
4077.23,0.0122959
4077.41,0.0145817
4077.59,0.017856
4077.77,0.0224176
4077.94,0.0280208
4078.1,0.0355048
4078.27,0.0454206
4078.43,0.0584293
4078.6,0.0760149
4078.77,0.0987386
4078.94,0.127683
4079.14,0.170833
4079.36,0.232145
4079.6,0.319706
4079.87,0.439892
4080.19,0.621775
4080.69,0.96721
4081.32,1.41505
4081.76,1.64262
4082.16,1.72572
4082.2,1.7266
4082.56,1.66958
4082.93,1.5095
4083.5,1.12656
4084.12,0.688531
4084.45,0.496598
4084.7,0.379443
4084.91,0.300283
4085.12,0.240544
4085.3,0.204996
4085.48,0.181698
4085.63,0.170969
4085.76,0.168176
4085.91,0.17183
4086.11,0.187429
4086.34,0.220158
4086.6,0.275044
4086.95,0.369845
4087.92,0.696852
4088.38,0.806321
4088.78,0.842539
4088.8,0.842605
4089.19,0.810358
4089.61,0.714535
4090.32,0.474372
4090.81,0.311185
4091.14,0.221653
4091.41,0.163874
4091.64,0.124599
4091.87,0.0939745
4092.06,0.0742428
4092.25,0.0591626
4092.42,0.0482616
4092.64,0.0386838
4092.83,0.0326941
4093.02,0.0285336
4093.26,0.0253846
4093.55,0.0238275
4093.65,0.0237387
4093.94,0.0246132
4094.23,0.0273066
4094.45,0.0309481
4094.65,0.0361619
4094.86,0.0439133
4095.04,0.0540072
4095.21,0.0664342
4095.37,0.0832412
4095.54,0.105811
4095.7,0.135318
4095.85,0.170233
4096.02,0.224745
4096.2,0.296319
4096.38,0.388861
4096.56,0.506564
4096.76,0.673386
4096.99,0.92298
4097.24,1.27004
4097.53,1.76284
4097.89,2.51692
4098.85,4.7806
4099.29,5.50401
4099.69,5.74625
4099.7,5.7465
4100.08,5.54034
4100.46,4.9668
4101.05,3.61491
4101.65,2.21514
4101.99,1.54566
4102.25,1.12609
4102.49,0.828475
4102.7,0.618338
4102.89,0.468923
4103.08,0.351879
4103.26,0.267187
4103.44,0.202007
4103.62,0.152572
4103.77,0.120216
4103.93,0.0933997
4104.1,0.0726204
4104.28,0.0573118
4104.43,0.0471635
4104.62,0.0378482
4104.81,0.0312255
4105.04,0.025686
4105.28,0.0216906
4105.55,0.0185553
4105.88,0.0159556
4106.32,0.0135569
4106.87,0.0114551
4107.59,0.00951417
4108.45,0.0078865
4109.42,0.00661798
4110.64,0.00551591
4112.11,0.0046401
4113.77,0.00400112
4115.82,0.00354133
4117.88,0.00333981
4118.56,0.00332345
4120.11,0.00338752
4121.66,0.00363333
4122.82,0.00401119
4123.79,0.0045527
4124.57,0.00527402
4125.09,0.00609673
4125.48,0.00711903
4125.76,0.00830049
4125.98,0.00972781
4126.2,0.011843
4126.4,0.0145432
4126.57,0.0179388
4126.75,0.0227239
4126.93,0.0292972
4127.09,0.037223
4127.27,0.0489158
4127.44,0.0644621
4127.62,0.0848353
4127.82,0.114117
4128.01,0.150797
4128.22,0.203585
4128.46,0.277251
4128.71,0.379701
4129.03,0.537169
4129.46,0.796605
4130.18,1.26487
4130.62,1.47583
4131.01,1.5618
4131.1,1.56466
4131.49,1.50473
4131.89,1.33878
4132.53,0.938096
4133.07,0.590551
4133.41,0.415824
4133.68,0.298923
4133.93,0.217287
4134.14,0.161596
4134.33,0.122679
4134.52,0.0922821
4134.7,0.0702658
4134.88,0.0533885
4135.06,0.0406413
4135.22,0.0319695
4135.4,0.0247564
4135.56,0.0199482
4135.73,0.0160872
4135.9,0.0133653
4136.1,0.011039
4136.34,0.00921279
4136.61,0.007867
4136.94,0.00682568
4137.42,0.00597216
4137.82,0.00551421
4138.5,0.00501935
4139.53,0.00463582
4140.55,0.00452415
4141.91,0.0047117
4142.82,0.00507227
4143.73,0.00570521
4144.43,0.00650406
4144.92,0.00737987
4145.35,0.00859251
4145.66,0.00997232
4145.91,0.0116402
4146.12,0.0137676
4146.34,0.01676
4146.52,0.0203476
4146.7,0.0252611
4146.88,0.0319645
4147.06,0.0410448
4147.24,0.0532256
4147.41,0.0688469
4147.59,0.0898047
4147.77,0.116816
4147.98,0.15663
4148.2,0.210582
4148.42,0.282477
4148.69,0.389857
4149.01,0.55052
4149.44,0.816834
4150.21,1.32254
4150.66,1.53212
4151.06,1.60837
4151.1,1.60915
4151.47,1.55503
4151.84,1.40376
4152.42,1.04669
4153.06,0.627597
4153.41,0.435353
4153.7,0.310978
4153.94,0.228707
4154.15,0.173332
4154.35,0.129807
4154.54,0.100058
4154.72,0.0759583
4154.9,0.0583002
4155.08,0.04492
4155.26,0.0349073
4155.43,0.0281368
4155.61,0.022519
4155.81,0.0180203
4156.02,0.0146526
4156.21,0.0126152
4156.46,0.0107152
4156.77,0.00916677
4157.07,0.00815131
4157.57,0.00710112
4158.24,0.00621519
4159.16,0.0054782
4160.26,0.00496063
4161.36,0.00466726
4162.82,0.00448498
4163.56,0.00445809
4166.03,0.00459661
4168.51,0.00501287
4170.99,0.00570719
4173.46,0.00675807
4175.75,0.00818093
4177.75,0.00997191
4179.46,0.0121375
4181.13,0.0151194
4182.51,0.018619
4183.68,0.0227244
4184.8,0.0282197
4185.8,0.0351749
4186.66,0.0436042
4187.37,0.053422
4188.04,0.0663294
4188.57,0.0808375
4188.97,0.0962123
4189.38,0.117719
4189.69,0.140746
4190.02,0.175599
4190.32,0.220429
4190.58,0.275911
4190.86,0.353463
4191.11,0.453148
4191.37,0.585722
4191.64,0.766292
4191.9,0.998965
4192.21,1.33693
4192.58,1.84959
4193.11,2.76869
4193.89,4.16259
4194.38,4.77028
4194.8,4.94715
4195.17,4.81104
4195.64,4.27682
4196.37,2.98894
4196.93,1.9918
4197.33,1.40858
4197.63,1.06078
4197.9,0.819052
4198.16,0.629337
4198.42,0.484033
4198.67,0.38004
4198.92,0.29911
4199.18,0.239264
4199.47,0.190915
4199.78,0.15322
4200.12,0.124428
4200.47,0.103939
4200.9,0.0856086
4201.37,0.0710629
4201.94,0.0584761
4202.66,0.04726
4203.49,0.0380366
4204.33,0.0314104
4205.33,0.0256411
4206.49,0.0208476
4207.71,0.017287
4209.14,0.0143078
4210.8,0.0119341
4212.52,0.0103773
4214.23,0.00959668
4214.8,0.0095327
4215.85,0.00979525
4216.56,0.0105212
4216.92,0.0113101
4217.28,0.0127674
4217.52,0.0144344
4217.76,0.0170607
4217.96,0.0205808
4218.14,0.0249295
4218.32,0.0309915
4218.5,0.0393626
4218.68,0.050793
4218.86,0.066201
4219.04,0.0866751
4219.21,0.113199
4219.41,0.151719
4219.61,0.201608
4219.83,0.275058
4220.06,0.368521
4220.33,0.511205
4220.66,0.724514
4221.17,1.1377
4221.87,1.70079
4222.29,1.93572
4222.69,2.01938
4222.7,2.01943
4223.09,1.94567
4223.47,1.74081
4224.06,1.27636
4224.68,0.768012
4225.03,0.534083
4225.29,0.39018
4225.54,0.284516
4225.76,0.208784
4225.95,0.160071
4226.13,0.121601
4226.32,0.0917584
4226.5,0.069003
4226.67,0.053024
4226.84,0.0411388
4227.0,0.0321918
4227.17,0.0255191
4227.34,0.0205801
4227.53,0.0165092
4227.72,0.013646
4227.91,0.011626
4228.15,0.00989484
4228.39,0.00870216
4228.72,0.00765178
4229.13,0.0067997
4229.78,0.00592006
4230.76,0.00507664
4231.92,0.00442808
4233.46,0.00385857
4235.39,0.00339905
4238.24,0.00299316
4242.19,0.00269551
4247.44,0.00257041
4251.93,0.00265429
4254.92,0.00283186
4257.91,0.00314906
4260.14,0.00352518
4262.34,0.00408107
4264.17,0.00480092
4265.65,0.00569085
4266.81,0.00671619
4267.78,0.00794797
4268.58,0.00942263
4269.27,0.0112297
4269.72,0.0129717
4270.12,0.0151976
4270.42,0.0176461
4270.69,0.0210611
4270.93,0.0253975
4271.13,0.030544
4271.33,0.0377219
4271.52,0.0470876
4271.69,0.0585656
4271.86,0.0737499
4272.05,0.0959923
4272.23,0.125664
4272.42,0.164716
4272.61,0.21534
4272.81,0.28654
4273.04,0.38886
4273.27,0.519365
4273.54,0.7172
4273.87,1.0181
4274.32,1.51452
4275.13,2.47874
4275.56,2.84294
4275.98,2.97571
4276.0,2.97604
4276.41,2.85863
4276.84,2.51592
4277.59,1.62608
4278.07,1.07825
4278.38,0.781207
4278.66,0.567432
4278.92,0.4145
4279.13,0.311126
4279.35,0.231114
4279.54,0.17829
4279.73,0.137503
4279.91,0.107755
4280.08,0.0861415
4280.25,0.0697437
4280.45,0.0557329
4280.65,0.0458779
4280.85,0.0390668
4281.07,0.0339555
4281.3,0.0308748
4281.53,0.0292771
4281.73,0.0288634
4281.98,0.0295765
4282.23,0.0317864
4282.47,0.0359836
4282.68,0.0416198
4282.89,0.0500033
4283.09,0.0619699
4283.28,0.0777392
4283.47,0.0993076
4283.66,0.128348
4283.85,0.166814
4284.04,0.216888
4284.25,0.288165
4284.46,0.382086
4284.71,0.518549
4284.98,0.708471
4285.31,1.00353
4285.79,1.51947
4286.53,2.34848
4286.96,2.68968
4287.38,2.81382
4287.4,2.81409
4287.81,2.70327
4288.22,2.39732
4288.88,1.67007
4289.44,1.04523
4289.77,0.748671
4290.05,0.541634
4290.29,0.402704
4290.51,0.302922
4290.73,0.225287
4290.92,0.171502
4291.12,0.130309
4291.31,0.0993027
4291.48,0.0796828
4291.66,0.0632487
4291.85,0.0503942
4292.04,0.0410838
4292.23,0.0343788
4292.45,0.0289921
4292.72,0.0245535
4292.99,0.0217241
4293.32,0.0195765
4293.84,0.017629
4294.62,0.0162723
4295.4,0.015833
4296.5,0.0161857
4297.6,0.0174814
4298.7,0.0197794
4299.8,0.0233791
4300.81,0.0284274
4301.68,0.0348532
4302.41,0.0426649
4302.99,0.051695
4303.47,0.0627166
4303.83,0.0745998
4304.15,0.0905217
4304.39,0.107819
4304.63,0.13239
4304.83,0.161058
4305.04,0.201258
4305.24,0.254238
4305.44,0.326231
4305.63,0.423352
4305.83,0.553016
4306.03,0.723859
4306.22,0.940468
4306.44,1.25454
4306.67,1.68995
4306.92,2.26264
4307.2,3.10219
4307.54,4.35337
4308.11,6.93304
4308.72,9.69623
4309.16,11.09
4309.57,11.5964
4309.6,11.5981
4310.01,11.1447
4310.46,9.7685
4311.32,5.86913
4311.76,3.96797
4312.08,2.84165
4312.36,2.06615
4312.6,1.53462
4312.83,1.15258
4313.04,0.861963
4313.24,0.662697
4313.43,0.509075
4313.62,0.395453
4313.82,0.304536
4314.0,0.242748
4314.18,0.196151
4314.36,0.161087
4314.58,0.130217
4314.8,0.107709
4315.08,0.087742
4315.4,0.0723604
4315.81,0.0594937
4316.24,0.0499396
4316.82,0.0409556
4317.5,0.0335295
4318.32,0.0271157
4319.19,0.0222508
4320.24,0.0180395
4321.37,0.0147844
4322.76,0.0119329
4324.31,0.00969068
4326.11,0.0078536
4328.04,0.00647297
4330.16,0.00540253
4332.92,0.00442828
4336.12,0.00366869
4339.31,0.00316719
4342.51,0.00283908
4345.86,0.00263569
4349.22,0.00256245
4351.69,0.00261379
4354.17,0.00278697
4356.02,0.00305157
4357.57,0.00343502
4358.8,0.00392835
4359.89,0.00460743
4360.66,0.00534977
4361.28,0.00624671
4361.69,0.00714762
4362.03,0.00831565
4362.33,0.00989278
4362.58,0.0119333
4362.77,0.0143346
4362.97,0.0177654
4363.14,0.0219668
4363.29,0.0269104
4363.45,0.0337412
4363.63,0.0438051
4363.8,0.0573368
4363.98,0.0753339
4364.15,0.0989683
4364.33,0.13064
4364.53,0.175906
4364.72,0.23439
4364.95,0.318858
4365.18,0.43359
4365.46,0.602833
4365.79,0.858949
4366.25,1.29219
4367.0,2.04581
4367.43,2.35539
4367.84,2.48284
4367.9,2.4851
4368.3,2.39133
4368.7,2.13135
4369.35,1.50202
4369.93,0.929358
4370.26,0.662691
4370.54,0.477285
4370.79,0.347077
4371.01,0.256485
4371.21,0.193292
4371.41,0.144055
4371.59,0.108203
4371.77,0.0822405
4371.95,0.062438
4372.12,0.0475329
4372.28,0.0374089
4372.46,0.0289872
4372.63,0.0228317
4372.8,0.0184335
4373.0,0.014843
4373.17,0.0126002
4373.37,0.0107523
4373.62,0.00916181
4373.91,0.00790352
4374.32,0.00681304
4374.85,0.0059013
4375.49,0.00517828
4376.34,0.00453196
4377.62,0.0039337
4379.36,0.00350088
4381.11,0.00330505
4382.61,0.00325716
4385.0,0.00335892
4387.73,0.0037127
4389.77,0.00417187
4391.82,0.00489058
4393.66,0.00588458
4395.09,0.0070217
4396.27,0.00837426
4397.4,0.010207
4398.36,0.0124712
4399.18,0.0152797
4399.87,0.0187152
4400.35,0.0223644
4400.75,0.0267737
4401.06,0.0321762
4401.29,0.0381618
4401.53,0.0468442
4401.73,0.0571826
4401.92,0.0716237
4402.09,0.0883487
4402.26,0.112057
4402.44,0.143876
4402.62,0.186238
4402.79,0.242073
4402.96,0.312531
4403.16,0.417234
4403.36,0.553358
4403.55,0.727079
4403.78,0.987426
4404.04,1.35594
4404.31,1.85546
4404.67,2.67722
4405.33,4.48938
4405.85,5.89268
4406.28,6.68317
4406.69,6.96939
4406.7,6.96958
4407.1,6.71754
4407.51,5.9635
4408.19,4.15026
4408.76,2.60449
4409.09,1.85649
4409.36,1.35757
4409.62,0.989522
4409.85,0.729549
4410.04,0.556082
4410.24,0.420189
4410.44,0.315697
4410.61,0.242774
4410.79,0.189066
4410.96,0.148055
4411.15,0.114405
4411.32,0.0918244
4411.49,0.075011
4411.67,0.0620841
4411.89,0.0508179
4412.11,0.0431216
4412.36,0.0370915
4412.66,0.0326267
4413.03,0.0291606
4413.32,0.0273883
4413.91,0.0254058
4414.5,0.0248418
4415.14,0.0256516
4415.62,0.0274739
4416.1,0.0311077
4416.42,0.0354535
4416.7,0.0416161
4416.94,0.0498286
4417.14,0.0596483
4417.33,0.0730655
4417.52,0.0918051
4417.69,0.114831
4417.86,0.145557
4418.04,0.186194
4418.21,0.23938
4418.4,0.316942
4418.6,0.424381
4418.8,0.564409
4419.0,0.743332
4419.24,1.01538
4419.5,1.40603
4419.81,1.97123
4420.21,2.89422
4421.18,5.45557
4421.64,6.3203
4422.05,6.63474
4422.1,6.63792
4422.49,6.41001
4422.89,5.72588
4423.51,4.16488
4424.13,2.54069
4424.47,1.8155
4424.73,1.34195
4424.98,0.988679
4425.22,0.726687
4425.43,0.539621
4425.62,0.410141
4425.79,0.318545
4425.96,0.246617
4426.14,0.190842
4426.31,0.148086
4426.48,0.115641
4426.65,0.091226
4426.83,0.0721053
4427.02,0.0574704
4427.21,0.0469243
4427.41,0.0392874
4427.63,0.0327701
4427.9,0.0275502
4428.19,0.0237055
4428.57,0.0201804
4429.05,0.0171503
4429.7,0.0142818
4430.5,0.0118098
4431.43,0.00979131
4432.5,0.00816844
4433.68,0.00691651
4435.32,0.00571809
4436.97,0.00490905
4439.02,0.00423333
4441.9,0.00365512
4444.86,0.00331882
4447.81,0.00315783
4449.79,0.00312376
4454.28,0.00323137
4458.77,0.00360687
4461.76,0.00405429
4464.7,0.00472317
4467.22,0.00557905
4469.6,0.00677466
4471.56,0.00822721
4473.14,0.00995632
4474.39,0.0119522
4475.46,0.0144445
4476.21,0.0169719
4476.73,0.0195255
4477.19,0.022974
4477.51,0.0269144
4477.77,0.0317476
4477.98,0.0374806
4478.18,0.0453003
4478.39,0.0563827
4478.57,0.0702523
4478.75,0.0891299
4478.94,0.114623
4479.12,0.148698
4479.29,0.189185
4479.46,0.242168
4479.65,0.321903
4479.85,0.424835
4480.08,0.576159
4480.33,0.7882
4480.6,1.07908
4480.92,1.52001
4481.38,2.27787
4482.16,3.68769
4482.63,4.29479
4483.05,4.51739
4483.1,4.52015
4483.48,4.37053
4483.86,3.95784
4484.45,2.97908
4485.11,1.81041
4485.47,1.27301
4485.75,0.948819
4485.99,0.715487
4486.24,0.538519
4486.45,0.423043
4486.64,0.341597
4486.83,0.283817
4487.01,0.243632
4487.2,0.21884
4487.39,0.207923
4487.45,0.207217
4487.64,0.213822
4487.82,0.234017
4488.01,0.269292
4488.2,0.322215
4488.39,0.396451
4488.57,0.494231
4488.77,0.639186
4488.98,0.830623
4489.18,1.07825
4489.41,1.44288
4489.67,1.9643
4489.94,2.65893
4490.27,3.72996
4490.73,5.55126
4491.6,9.24579
4492.05,10.6004
4492.47,11.0932
4492.5,11.0949
4492.93,10.653
4493.38,9.31458
4494.6,4.20269
4494.96,2.9489
4495.24,2.16463
4495.49,1.61334
4495.72,1.21434
4495.95,0.904297
4496.15,0.695299
4496.35,0.533741
4496.55,0.410689
4496.74,0.323172
4496.92,0.256788
4497.11,0.20675
4497.3,0.169173
4497.52,0.136209
4497.75,0.112682
4498.03,0.0920467
4498.32,0.0775165
4498.65,0.0659506
4499.07,0.0558823
4499.62,0.04671
4500.31,0.0387332
4501.01,0.0331983
4501.91,0.0283648
4502.81,0.0253334
4503.71,0.023752
4504.15,0.0235095
4504.9,0.024213
4505.35,0.0258181
4505.72,0.0286404
4506.01,0.0327916
4506.24,0.0378109
4506.46,0.0453977
4506.65,0.0545669
4506.83,0.0673582
4507.02,0.0854322
4507.2,0.10932
4507.39,0.141429
4507.57,0.184018
4507.75,0.239684
4507.96,0.320412
4508.16,0.425141
4508.38,0.570147
4508.62,0.775965
4508.89,1.06243
4509.22,1.50861
4509.68,2.2573
4510.52,3.7263
4510.96,4.26522
4511.38,4.4611
4511.4,4.46146
4511.8,4.29654
4512.26,3.75336
4513.07,2.34114
4513.56,1.52959
4513.89,1.08344
4514.17,0.780219
4514.41,0.572552
4514.63,0.426005
4514.85,0.316277
4515.04,0.238108
4515.22,0.182631
4515.4,0.139819
4515.58,0.107218
4515.75,0.0826883
4515.92,0.0658667
4516.09,0.0525425
4516.26,0.0426195
4516.45,0.0343666
4516.65,0.0284897
4516.89,0.023422
4517.14,0.0200086
4517.44,0.0171188
4517.77,0.0150742
4518.29,0.0128885
4519.07,0.0107662
4519.92,0.00920147
4521.08,0.00774954
4522.23,0.00674623
4523.65,0.00587025
4525.63,0.00503743
4528.1,0.00437761
4531.07,0.00389277
4534.51,0.00356971
4537.95,0.00342036
4540.24,0.00339323
4544.83,0.00348746
4549.42,0.00377876
4553.83,0.00427641
4557.88,0.00500421
4561.26,0.00589893
4564.02,0.00692674
4566.97,0.00846629
4569.49,0.0103463
4571.64,0.0125976
4573.48,0.0152521
4575.17,0.0185854
4576.67,0.0226702
4578.09,0.0279806
4579.38,0.0347778
4580.48,0.0429356
4581.46,0.0530407
4582.32,0.0653665
4583.09,0.0807829
4583.74,0.0990064
4584.26,0.119716
4584.72,0.14572
4585.09,0.1756
4585.41,0.212921
4585.7,0.261065
4585.98,0.325999
4586.22,0.40681
4586.47,0.518244
4586.7,0.661439
4586.94,0.856146
4587.17,1.11462
4587.41,1.45217
4587.67,1.95208
4587.93,2.57065
4588.26,3.56205
4588.63,4.97075
4589.26,7.91681
4589.85,10.6927
4590.35,12.3133
4590.77,12.8458
4590.8,12.8476
4591.21,12.4187
4591.68,10.9376
4592.49,7.19223
4593.04,4.68907
4593.4,3.35554
4593.7,2.48922
4593.96,1.88788
4594.21,1.43283
4594.45,1.08301
4594.68,0.845353
4594.92,0.650429
4595.13,0.519195
4595.38,0.40779
4595.62,0.327008
4595.87,0.268245
4596.14,0.221655
4596.4,0.187749
4596.79,0.15349
4597.22,0.127159
4597.77,0.103821
4598.42,0.0850046
4599.11,0.0707522
4599.94,0.0586926
4600.8,0.0500463
4601.69,0.0446179
4602.22,0.0435504
4602.57,0.0446637
4602.83,0.0472689
4603.1,0.0523867
4603.32,0.0595792
4603.54,0.0706089
4603.74,0.0856316
4603.95,0.106863
4604.15,0.136212
4604.35,0.175919
4604.56,0.228498
4604.76,0.296622
4605.0,0.396928
4605.26,0.542575
4605.55,0.746319
4605.88,1.0382
4606.42,1.62359
4607.12,2.38386
4607.54,2.70321
4607.97,2.83114
4608.0,2.83171
4608.41,2.72304
4608.83,2.42333
4609.52,1.6843
4610.07,1.08057
4610.42,0.763895
4610.71,0.551462
4610.98,0.400661
4611.21,0.296175
4611.41,0.224768
4611.62,0.169278
4611.81,0.12931
4612.0,0.0988527
4612.19,0.075997
4612.38,0.0590839
4612.57,0.0467175
4612.77,0.0377642
4612.96,0.0313245
4613.15,0.0267063
4613.37,0.0229957
4613.66,0.0197509
4613.95,0.017686
4614.3,0.0160711
4615.0,0.0141522
4615.93,0.0126946
4617.1,0.011703
4618.18,0.011384
4619.37,0.0117638
4619.99,0.0124469
4620.4,0.0132824
4620.81,0.0147577
4621.12,0.0166978
4621.38,0.0193212
4621.59,0.0224883
4621.79,0.0270879
4621.98,0.0329189
4622.15,0.0406281
4622.33,0.0511042
4622.51,0.0652118
4622.68,0.084008
4622.86,0.108753
4623.04,0.140907
4623.24,0.187986
4623.44,0.25034
4623.65,0.331616
4623.88,0.447966
4624.12,0.601623
4624.42,0.834467
4624.79,1.20291
4625.9,2.47006
4626.35,2.837
4626.78,2.96822
4626.8,2.96858
4627.22,2.85273
4627.64,2.53255
4628.32,1.76371
4628.89,1.10812
4629.25,0.77613
4629.54,0.559792
4629.78,0.414265
4630.02,0.303352
4630.22,0.227753
4630.43,0.169177
4630.61,0.130307
4630.78,0.100053
4630.97,0.0759818
4631.14,0.0585655
4631.32,0.0455066
4631.5,0.0358068
4631.67,0.028655
4631.87,0.0228587
4632.05,0.0191603
4632.26,0.0159731
4632.52,0.0133802
4632.82,0.0114517
4633.11,0.0101645
4633.56,0.00887201
4634.29,0.0075042
4635.28,0.00633417
4636.32,0.00550512
4637.7,0.00474958
4639.78,0.00401585
4642.44,0.00342754
4645.53,0.0030088
4649.39,0.00271256
4653.96,0.00255062
4655.43,0.00254724
4659.49,0.00265169
4662.19,0.00284684
4664.22,0.00313447
4666.25,0.00362217
4667.66,0.0041826
4668.84,0.00491872
4669.66,0.00570752
4670.27,0.00658339
4670.65,0.00740596
4671.03,0.00867959
4671.28,0.00999811
4671.54,0.0119751
4671.76,0.0145625
4671.95,0.0177378
4672.14,0.022225
4672.31,0.0278321
4672.49,0.0353936
4672.66,0.0455101
4672.84,0.0589197
4673.01,0.076496
4673.19,0.0992612
4673.37,0.129686
4673.56,0.172203
4673.76,0.226395
4673.99,0.305024
4674.25,0.4212
4674.52,0.575615
4674.86,0.810896
4675.39,1.26409
4676.1,1.87392
4676.57,2.15725
4677.0,2.24768
4677.0,2.24768
4677.43,2.1573
4677.9,1.87422
4679.08,0.856578
4679.44,0.60275
4679.74,0.433344
4679.98,0.321402
4680.2,0.241673
4680.43,0.179514
4680.62,0.136899
4680.82,0.10421
4680.99,0.0823343
4681.17,0.0655892
4681.34,0.0530149
4681.51,0.0437943
4681.68,0.0372642
4681.84,0.033118
4682.02,0.0303741
4682.21,0.0293412
