93-Np-237(n,total fission) ENDF/B-VII.1
324.831,0.00116137
324.962,0.00146636
325.055,0.00158603
325.098,0.00160009
325.193,0.00153483
325.32,0.00130007
325.427,0.00109614
325.491,0.00103013
325.511,0.00102525
325.55,0.00104369
325.59,0.00111088
325.636,0.00126614
325.674,0.00147443
325.716,0.00181074
325.759,0.00229986
325.804,0.00299357
325.849,0.00391632
325.898,0.00521455
325.952,0.0070286
326.02,0.00987726
326.149,0.0164602
326.258,0.0218273
326.347,0.0248256
326.437,0.0259398
326.442,0.0259431
326.547,0.0248456
326.781,0.0196361
327.088,0.0148485
327.267,0.0114667
327.369,0.010238
327.469,0.00982856
327.489,0.00981519
327.581,0.00984067
327.693,0.0095317
327.787,0.00862424
327.896,0.00688638
328.056,0.00401601
328.127,0.00297863
328.192,0.00224659
328.25,0.0017592
328.302,0.0014472
328.36,0.00120861
328.418,0.00106219
328.488,9.73203E-4
328.558,9.47556E-4
328.628,9.63164E-4
328.725,0.00103138
328.85,0.00119261
328.938,0.00137789
329.013,0.00162936
329.063,0.0018833
329.112,0.00224861
329.157,0.00272461
329.194,0.0032779
329.231,0.00402934
329.268,0.00504707
329.305,0.00641651
329.343,0.0083257
329.379,0.010699
329.416,0.013762
329.457,0.0182867
329.5,0.0243404
329.549,0.033189
329.602,0.0454735
329.667,0.0642936
329.768,0.100029
329.909,0.15121
329.989,0.171195
330.069,0.178437
330.07,0.178437
330.146,0.172007
330.222,0.154137
330.345,0.110757
330.455,0.0709805
330.525,0.0503344
330.581,0.037172
330.629,0.0286941
330.671,0.0228373
330.716,0.0182633
330.761,0.0150085
330.811,0.0125611
330.852,0.0112621
330.917,0.0100129
331.155,0.00757812
331.361,0.0049728
331.438,0.00425011
331.515,0.00382368
331.582,0.00368825
331.65,0.00373646
331.926,0.00446701
332.222,0.00463209
332.335,0.00493372
332.412,0.00543568
332.471,0.00614887
332.525,0.00725387
332.567,0.00854263
332.608,0.0103699
332.648,0.012958
332.687,0.0162896
332.725,0.0207831
332.764,0.0268662
332.803,0.0347958
332.848,0.0465643
332.893,0.0616796
332.945,0.0840197
333.007,0.117505
333.089,0.171722
333.259,0.294589
333.345,0.338513
333.425,0.354769
333.432,0.354875
333.509,0.342335
333.597,0.300291
333.757,0.186932
333.849,0.125617
333.912,0.0909985
333.967,0.0670413
334.015,0.0506396
334.056,0.039649
334.098,0.0311268
334.139,0.0246979
334.18,0.0199965
334.221,0.0166933
334.261,0.0145677
334.311,0.0131085
334.361,0.0127451
334.41,0.0134058
334.46,0.0152
334.5,0.0176802
334.541,0.0215412
334.576,0.0260856
334.61,0.0322049
334.645,0.0403323
334.679,0.0509888
334.719,0.0671165
334.759,0.0890687
334.8,0.117665
334.845,0.159268
334.89,0.211375
334.941,0.284757
335.009,0.407786
335.117,0.647183
335.241,0.923843
335.321,1.05275
335.401,1.10655
335.41,1.10714
335.484,1.0692
335.554,0.971713
335.67,0.725738
335.793,0.450291
335.863,0.323397
335.919,0.244251
335.963,0.196196
336.007,0.160293
336.044,0.138489
336.087,0.12175
336.129,0.112233
336.185,0.10795
336.196,0.107917
336.293,0.113938
336.421,0.12296
336.445,0.123263
336.537,0.118737
336.624,0.106933
336.873,0.0597526
336.974,0.0444621
337.07,0.0331664
337.163,0.024457
337.257,0.0175244
337.333,0.0130474
337.401,0.00992735
337.46,0.00783584
337.513,0.00643258
337.572,0.00532328
337.627,0.00462843
337.683,0.00424043
337.733,0.00413398
337.786,0.00428166
337.838,0.00474999
337.88,0.00542954
337.922,0.00647736
337.964,0.00802069
338.001,0.00990761
338.038,0.0124379
338.078,0.0160824
338.118,0.020891
338.158,0.0271017
338.204,0.0364298
338.25,0.0482981
338.306,0.0661591
338.378,0.0947852
338.594,0.196864
338.678,0.224137
338.758,0.233759
338.76,0.23377
338.836,0.225512
338.911,0.203261
339.043,0.143969
339.151,0.0952779
339.219,0.0708884
339.272,0.0560864
339.326,0.0450019
339.374,0.0379764
339.422,0.0331587
339.475,0.0299193
339.548,0.0275408
339.7,0.0258204
339.794,0.0255206
339.875,0.0261788
339.957,0.0282993
340.062,0.0333774
340.224,0.0426565
340.315,0.0452325
340.334,0.0453168
340.414,0.0437625
340.493,0.0393973
340.615,0.0290709
340.735,0.0183962
340.806,0.0132744
340.862,0.010047
340.909,0.0079329
340.956,0.00627451
341.006,0.00498192
341.054,0.00409911
341.109,0.00338202
341.172,0.00284333
341.255,0.00238585
341.412,0.00177394
341.556,0.0013288
341.642,0.00113939
341.71,0.00104628
341.778,0.00101386
341.837,0.00104343
341.9,0.00114667
341.952,0.0013026
342.009,0.00156432
342.067,0.00195128
342.125,0.00248802
342.184,0.00320337
342.249,0.00426266
342.324,0.005819
342.411,0.00809148
342.552,0.0126039
342.905,0.0250408
343.018,0.0305512
343.147,0.0393512
343.308,0.0512169
343.406,0.0550662
343.435,0.0552952
343.516,0.0534363
343.598,0.0479273
343.722,0.0352557
343.843,0.0221995
343.915,0.0157904
343.976,0.0114592
344.028,0.00859404
344.074,0.00661035
344.122,0.00503077
344.169,0.00389157
344.214,0.00307306
344.256,0.00252415
344.299,0.00210172
344.348,0.00177301
344.399,0.00154269
344.459,0.00138991
344.519,0.00133544
344.582,0.00136255
344.65,0.00146851
344.893,0.00205897
344.993,0.00215423
344.997,0.00215437
345.096,0.00206792
345.299,0.00160513
345.37,0.00153077
345.42,0.0015702
345.469,0.0017189
345.506,0.00192262
345.549,0.00228318
345.595,0.00284696
345.644,0.00367082
345.693,0.00476062
345.749,0.00635388
345.823,0.00901703
346.042,0.0184647
346.126,0.0209922
346.21,0.0219667
346.214,0.0219692
346.3,0.0210835
346.392,0.0185067
346.557,0.0126693
346.627,0.0108702
346.672,0.0101248
346.733,0.00962396
346.765,0.00958347
346.828,0.0098506
347.015,0.0113948
347.057,0.0114867
347.145,0.0110526
347.231,0.00982248
347.363,0.00701339
347.478,0.00453283
347.544,0.0033994
347.596,0.00269445
347.642,0.00223248
347.685,0.00193355
347.732,0.0017313
347.78,0.00166117
347.821,0.00169553
347.871,0.00184083
347.933,0.00215397
348.043,0.00293636
348.178,0.00390034
348.275,0.00433734
348.38,0.00446704
348.474,0.00443187
348.543,0.00450024
348.609,0.00480649
348.666,0.00536333
348.727,0.00634299
348.791,0.00781658
348.882,0.0106208
349.043,0.0160488
349.131,0.0180375
349.207,0.0186104
349.295,0.0178579
349.41,0.0151866
349.546,0.0116179
349.611,0.0104509
349.669,0.00987544
349.723,0.00971078
349.818,0.0101025
350.0,0.0113264
350.07,0.0114451
350.18,0.0113363
350.272,0.0115422
350.351,0.0124472
350.426,0.014161
350.522,0.0174213
350.677,0.0232098
350.766,0.0250349
350.803,0.0252139
350.886,0.0242403
350.962,0.021828
351.095,0.0155429
351.205,0.0102542
351.274,0.00756701
351.328,0.00597862
351.369,0.00509665
351.409,0.00448079
351.45,0.00412436
351.488,0.00401563
351.526,0.00411135
351.577,0.00454457
351.629,0.00528783
351.706,0.00686523
351.917,0.0120531
352.019,0.0137462
352.123,0.0143969
352.144,0.0144065
352.348,0.0134703
352.601,0.0118855
352.724,0.0102981
352.902,0.00687993
352.988,0.00530902
353.053,0.00442215
353.106,0.00398474
353.147,0.00384016
353.163,0.00383661
353.199,0.00393912
353.254,0.0043891
353.309,0.00519021
353.376,0.0066182
353.482,0.00956969
353.614,0.0132782
353.702,0.0148759
353.77,0.0152774
353.845,0.0147781
353.919,0.0133947
354.037,0.0100975
354.165,0.00634105
354.233,0.00474021
354.288,0.00374662
354.333,0.00317731
354.374,0.00283916
354.415,0.00268441
354.429,0.00267408
354.473,0.00278175
354.517,0.00310737
354.561,0.00365547
354.61,0.00453832
354.669,0.00595951
354.744,0.00828259
354.944,0.0155
355.035,0.0178185
355.118,0.0185859
355.12,0.0185865
355.197,0.0179431
355.275,0.016158
355.412,0.011389
355.517,0.00774326
355.581,0.00595961
355.635,0.00482312
355.69,0.00399259
355.729,0.00361708
355.78,0.0033406
355.82,0.0032757
355.876,0.0033522
356.09,0.00422792
356.157,0.00432173
356.241,0.00417309
356.326,0.00373532
356.475,0.00258285
356.58,0.00178565
356.651,0.00135978
356.714,0.00108268
356.764,9.27686E-4
356.822,8.16548E-4
356.883,7.67137E-4
356.903,7.63594E-4
356.964,7.83524E-4
357.065,8.81191E-4
357.218,0.00104699
357.329,0.00109145
357.473,0.00104297
357.554,0.00101337
357.63,0.0010382
357.693,0.00113066
357.749,0.00128949
357.804,0.00153471
357.866,0.0019153
357.94,0.00251579
358.159,0.00463068
358.246,0.00518683
358.32,0.00534956
358.397,0.00517414
358.49,0.00456141
358.715,0.00236165
358.787,0.00179132
358.851,0.00140871
358.902,0.00119343
358.94,0.00108376
358.991,0.00100249
359.037,9.87514E-4
359.082,0.00102112
359.151,0.00114825
359.245,0.00142918
359.397,0.00194868
359.495,0.00216771
359.562,0.00221553
359.654,0.00212746
359.755,0.00186264
359.971,0.00111116
360.063,8.69878E-4
360.139,7.29796E-4
360.2,6.5478E-4
360.291,5.91872E-4
360.375,5.72338E-4
360.403,5.71829E-4
360.515,5.93694E-4
360.627,6.56772E-4
360.711,7.47313E-4
360.785,8.79171E-4
360.846,0.00104393
360.907,0.00127726
360.968,0.00159618
361.038,0.00208534
361.12,0.00283086
361.369,0.00554152
361.463,0.00622349
361.559,0.00646245
361.686,0.00617801
361.775,0.00595712
361.835,0.00609167
361.879,0.00648275
361.926,0.00734394
361.965,0.0085066
362.006,0.0103147
362.047,0.0128894
362.083,0.0159168
362.126,0.0206714
362.172,0.0271737
362.224,0.0368612
362.284,0.0510842
362.355,0.0720139
362.582,0.150632
362.667,0.170613
362.75,0.177631
362.827,0.171561
362.903,0.155178
363.025,0.115041
363.148,0.0735807
363.212,0.0560287
363.267,0.0445234
363.312,0.0375387
363.357,0.0327187
363.402,0.0298931
363.444,0.0288354
363.464,0.0288024
363.523,0.0301298
363.621,0.0352532
363.75,0.0422532
363.84,0.0442966
363.848,0.0443092
363.931,0.0427916
364.031,0.0375414
364.211,0.0251552
364.28,0.0215081
364.336,0.019467
364.409,0.01792
364.518,0.017374
364.595,0.0174232
364.71,0.0168577
364.801,0.0153496
364.921,0.0121241
365.07,0.00775176
365.145,0.00596029
365.212,0.00472965
365.276,0.00386337
365.337,0.00328208
365.408,0.00283944
365.507,0.00246599
365.688,0.00205246
365.88,0.00172948
366.014,0.00162011
366.06,0.00161164
366.196,0.00167367
366.314,0.00183607
366.425,0.00211642
366.514,0.00247618
366.608,0.0030321
366.711,0.00389387
366.953,0.00637587
367.064,0.00710596
367.137,0.00725051
367.24,0.00698472
367.536,0.00499885
367.638,0.00464093
367.694,0.00459315
367.779,0.00472351
367.875,0.00517584
367.966,0.00596598
368.034,0.00691189
368.09,0.008077
368.147,0.00978345
368.198,0.0119952
368.246,0.0150343
368.288,0.0186258
368.33,0.0234381
368.371,0.0298348
368.414,0.038427
368.457,0.0498736
368.5,0.0646678
368.549,0.0861588
368.596,0.112767
368.65,0.15148
368.713,0.208147
368.783,0.289556
368.871,0.41622
369.052,0.733745
369.176,0.931554
369.27,1.02002
369.328,1.03573
369.418,0.995395
369.507,0.883486
369.652,0.613857
369.769,0.395508
369.844,0.282414
369.898,0.216695
369.95,0.168726
370.0,0.133568
370.05,0.108185
370.098,0.0911672
370.14,0.0810458
370.182,0.0741302
370.262,0.0664382
370.455,0.0543486
370.601,0.0409392
370.745,0.0268936
370.829,0.020327
370.896,0.0163451
370.951,0.0139453
371.016,0.0120234
371.083,0.0109596
371.138,0.0107223
371.201,0.01115
371.262,0.0124107
371.316,0.014352
371.369,0.0173168
371.421,0.021458
371.474,0.0274175
371.529,0.0356183
371.587,0.0469933
371.652,0.0635054
371.738,0.0906775
371.932,0.159995
372.03,0.184806
372.118,0.193325
372.122,0.193368
372.214,0.186186
372.337,0.158786
372.455,0.131073
372.518,0.123933
372.539,0.123681
372.581,0.127402
372.622,0.138054
372.657,0.153403
372.698,0.180394
372.738,0.219095
372.778,0.271717
372.824,0.351552
372.872,0.458755
372.927,0.622464
372.99,0.855249
373.068,1.22046
373.274,2.32301
373.369,2.68185
373.455,2.80644
373.46,2.80676
373.546,2.6939
373.633,2.37617
373.797,1.50884
373.895,1.00597
373.961,0.72971
374.018,0.534994
374.07,0.397312
374.118,0.297103
374.164,0.222752
374.206,0.172023
374.247,0.133094
374.284,0.105969
374.324,0.0842147
374.363,0.0677929
374.408,0.0539665
374.453,0.0438748
374.501,0.0361432
374.552,0.0303723
374.615,0.0252523
374.689,0.0212224
374.777,0.0179453
374.858,0.0159577
374.94,0.0146909
375.023,0.0141535
375.113,0.014391
375.233,0.0159211
375.46,0.0200743
375.573,0.0208727
375.696,0.0200349
375.859,0.0181713
375.892,0.0181424
375.957,0.0188849
376.01,0.0205451
376.068,0.0236841
376.129,0.0285901
376.199,0.0363071
376.308,0.0519583
376.47,0.0762623
376.57,0.0863928
376.662,0.0897053
376.737,0.0879587
376.846,0.0794939
377.193,0.0385906
377.313,0.0269333
377.414,0.0191147
377.497,0.0139829
377.572,0.0103725
377.632,0.00808747
377.695,0.0062505
377.757,0.00491012
377.821,0.00390825
377.884,0.00322839
377.947,0.0027706
378.009,0.00247692
378.081,0.00226815
378.176,0.00213543
378.24,0.00211394
378.346,0.00219139
378.412,0.00233401
378.485,0.00262267
378.554,0.0030801
378.62,0.00374268
378.682,0.00465383
378.752,0.00602775
378.827,0.00799638
378.939,0.0116984
379.109,0.0175533
379.222,0.0202423
379.42,0.023063
379.475,0.0247189
379.529,0.0276209
379.58,0.0319354
379.636,0.0390342
379.692,0.0490657
379.752,0.0632995
379.827,0.0860325
380.047,0.165808
380.134,0.187398
380.22,0.195172
380.302,0.187942
380.384,0.16806
380.522,0.117802
380.636,0.076073
380.705,0.0551584
380.762,0.0414398
380.814,0.0316661
380.864,0.0246822
380.911,0.0199972
380.955,0.0170914
381.002,0.0152856
381.054,0.0146131
381.098,0.0148844
381.157,0.0161789
381.257,0.019825
381.397,0.0250829
381.491,0.0270133
381.53,0.0271967
381.622,0.0261647
381.729,0.0228686
381.914,0.0155916
382.01,0.0127802
382.108,0.0108754
382.272,0.00895604
382.443,0.00691215
382.635,0.0042649
382.711,0.0034601
382.761,0.00307378
382.819,0.00280877
382.856,0.00275788
382.901,0.00282777
382.948,0.0030627
382.994,0.00347328
383.052,0.00424628
383.114,0.00538505
383.188,0.00720771
383.284,0.0101579
383.564,0.0200611
383.676,0.0228753
383.787,0.0241181
383.808,0.0241462
383.917,0.0231823
384.038,0.0202935
384.188,0.0159188
384.263,0.014464
384.324,0.01406
384.378,0.0144339
384.446,0.0159972
384.515,0.0187143
384.634,0.0252446
384.756,0.0319282
384.847,0.0348786
384.899,0.0353597
384.98,0.0341706
385.06,0.030938
385.212,0.0216771
385.326,0.0148009
385.403,0.0111123
385.473,0.00862394
385.542,0.00686391
385.612,0.00562666
385.691,0.0046794
385.786,0.00392316
385.878,0.00343703
385.962,0.00321728
385.995,0.00320208
386.063,0.00332796
386.123,0.0036296
386.2,0.00428785
386.31,0.00563129
386.444,0.00732579
386.542,0.00809452
386.599,0.0082231
386.684,0.00793286
386.79,0.00690937
386.967,0.00467944
387.043,0.0040002
387.094,0.00373598
387.152,0.00363929
387.219,0.00379061
387.285,0.00418317
387.406,0.00529023
387.83,0.00970625
388.061,0.0122982
388.169,0.0127545
388.271,0.0123124
388.37,0.0110951
388.666,0.00600391
388.787,0.00434348
388.902,0.00310203
389.005,0.00222079
389.087,0.001661
389.157,0.00128129
389.221,0.00101333
389.287,8.08637E-4
389.352,6.6438E-4
389.412,5.76047E-4
389.469,5.25016E-4
389.54,4.9789E-4
389.554,4.96922E-4
389.611,5.07913E-4
389.664,5.42403E-4
389.714,6.01879E-4
389.764,6.97327E-4
389.815,8.43453E-4
389.861,0.00104188
389.904,0.00129709
389.948,0.00165614
389.993,0.00215632
390.037,0.00279936
390.084,0.0036926
390.137,0.0050073
390.192,0.00673846
390.255,0.00923827
390.339,0.0133697
390.549,0.0248676
390.643,0.0284031
390.731,0.0296199
390.734,0.0296214
390.821,0.0285598
390.906,0.0256862
391.179,0.012349
391.263,0.0090444
391.337,0.00675276
391.405,0.00515773
391.468,0.00406828
391.522,0.00340702
391.575,0.0029687
391.629,0.00273725
391.668,0.00269072
391.707,0.00274077
391.772,0.00301926
391.849,0.00362037
392.073,0.00589198
392.165,0.00644131
392.215,0.0065255
392.299,0.00629542
392.386,0.00561413
392.526,0.00397222
392.648,0.00252735
392.719,0.00183573
392.777,0.00138166
392.829,0.00106214
392.883,8.06662E-4
392.93,6.39048E-4
392.976,5.12856E-4
393.029,4.10209E-4
393.075,3.45722E-4
393.134,2.90719E-4
393.192,2.55377E-4
393.265,2.28489E-4
393.366,2.09699E-4
393.491,2.02332E-4
393.566,2.05578E-4
393.646,2.18551E-4
393.723,2.45201E-4
393.787,2.8458E-4
393.845,3.37672E-4
393.903,4.12261E-4
393.969,5.28749E-4
394.04,6.94946E-4
394.129,9.58281E-4
394.331,0.00162898
394.425,0.00183938
394.508,0.00190595
394.591,0.00184205
394.681,0.0016447
394.848,0.00108963
394.956,7.44269E-4
395.032,5.49861E-4
395.092,4.31417E-4
395.154,3.37994E-4
395.216,2.71026E-4
395.278,2.25119E-4
395.347,1.92511E-4
395.419,1.71989E-4
395.516,1.57848E-4
395.661,1.50142E-4
395.77,1.49E-4
395.953,1.53476E-4
396.068,1.64867E-4
396.137,1.79494E-4
396.202,2.03459E-4
396.257,2.351E-4
396.311,2.82081E-4
396.366,3.49882E-4
396.42,4.44691E-4
396.475,5.72815E-4
396.53,7.4416E-4
396.594,9.95815E-4
396.678,0.00140755
396.891,0.00264029
396.985,0.00302631
397.073,0.00317176
397.08,0.0031726
397.166,0.00305385
397.252,0.00272467
397.409,0.00183674
397.516,0.00124888
397.586,9.33223E-4
397.65,7.11487E-4
397.703,5.77174E-4
397.756,4.82404E-4
397.803,4.34124E-4
397.836,4.17501E-4
397.855,4.15099E-4
397.892,4.24599E-4
397.938,4.64275E-4
397.984,5.37106E-4
398.03,6.46439E-4
398.076,7.96124E-4
398.132,0.00103835
398.197,0.00140136
398.274,0.00195391
398.517,0.0040176
398.609,0.0045395
398.693,0.00470742
398.774,0.00455326
398.871,0.00403039
399.062,0.00265304
399.127,0.00232186
399.193,0.00215426
399.214,0.00214049
399.266,0.00219782
399.318,0.00238209
399.383,0.00277769
399.478,0.0036047
399.627,0.00505378
399.724,0.00569773
399.798,0.00585816
399.883,0.0056441
399.973,0.00500443
400.131,0.0033358
400.243,0.00218218
400.318,0.00156222
400.381,0.00116088
400.431,9.13553E-4
400.481,7.258E-4
400.531,5.90354E-4
400.581,4.99922E-4
400.623,4.54471E-4
400.671,4.32326E-4
400.681,4.31598E-4
400.719,4.40855E-4
400.757,4.69958E-4
400.805,5.36242E-4
400.854,6.39852E-4
400.902,7.86747E-4
400.957,0.00101726
401.009,0.00130807
401.068,0.00172832
401.14,0.00238482
401.224,0.00334246
401.35,0.00508773
401.64,0.00935163
401.787,0.0109534
401.91,0.0115836
401.933,0.0116054
402.054,0.0111826
402.309,0.00881352
402.397,0.00850216
402.469,0.0087537
402.548,0.00961016
402.655,0.0116201
402.898,0.0173417
403.007,0.0188224
403.056,0.0190136
403.156,0.0183493
403.262,0.0162275
403.527,0.00829737
403.611,0.00633063
403.679,0.00517107
403.748,0.00436699
403.818,0.00387315
403.914,0.00353536
404.148,0.00303171
404.274,0.00270997
404.34,0.00264851
404.39,0.00271331
404.446,0.00295189
404.495,0.00334707
404.545,0.00394839
404.596,0.00481639
404.659,0.00623973
404.732,0.00836646
404.967,0.0164099
405.063,0.0185563
405.14,0.0191242
405.219,0.0185053
405.303,0.0166508
405.431,0.0123486
405.56,0.00785297
405.633,0.00574527
405.698,0.00426992
405.749,0.00336668
405.801,0.00269197
405.853,0.00221749
405.905,0.0019066
405.954,0.00172652
406.025,0.00160777
406.104,0.00158262
406.203,0.00159155
406.372,0.00153297
406.446,0.00150302
406.529,0.00154004
406.591,0.00166675
406.653,0.00192183
406.704,0.00225985
406.756,0.00273108
406.82,0.00352355
406.895,0.0047339
407.01,0.00705647
407.182,0.0106788
407.289,0.0121792
407.39,0.0126723
407.504,0.0121505
407.733,0.009819
407.834,0.00931124
407.876,0.00927058
408.122,0.00981255
408.229,0.0094531
408.334,0.0083587
408.471,0.00613903
408.613,0.00372944
408.692,0.00262712
408.751,0.00198156
408.809,0.0014747
408.86,0.0011355
408.911,8.80678E-4
408.959,7.04635E-4
409.007,5.80466E-4
409.056,4.983E-4
409.104,4.50341E-4
409.162,4.30413E-4
409.22,4.46921E-4
409.267,4.86172E-4
409.321,5.62845E-4
409.376,6.76056E-4
409.438,8.55357E-4
409.509,0.00112659
409.587,0.00151665
409.69,0.00215998
409.89,0.00366499
410.111,0.00555321
410.362,0.00796373
410.472,0.00859155
410.519,0.00865751
410.618,0.00830482
410.715,0.00734536
410.873,0.00503196
410.986,0.00336903
411.064,0.00244743
411.125,0.00189241
411.181,0.00149664
411.231,0.00123655
411.281,0.00105036
411.34,9.07735E-4
411.403,8.2034E-4
411.484,7.69555E-4
411.719,7.01015E-4
412.006,5.32573E-4
412.097,5.08785E-4
412.16,5.19671E-4
412.214,5.55574E-4
412.268,6.2499E-4
412.322,7.39062E-4
412.366,8.78174E-4
412.411,0.00106724
412.464,0.00136284
412.518,0.00177706
412.58,0.00238938
412.648,0.00326483
412.735,0.00464293
412.955,0.00864339
413.054,0.00991842
413.156,0.0104661
413.18,0.0104819
413.314,0.0100419
413.447,0.00962626
413.534,0.0100003
413.597,0.010763
413.695,0.0127436
413.948,0.0197255
414.057,0.0214977
414.126,0.0218142
414.249,0.0209559
414.449,0.0181724
414.557,0.0174274
414.61,0.0173676
414.938,0.0187361
415.03,0.0200502
415.106,0.0224685
415.175,0.026339
415.245,0.03229
415.326,0.0419923
415.462,0.062886
415.581,0.0810481
415.675,0.0905425
415.748,0.092967
415.83,0.0898405
415.91,0.0813926
416.03,0.0622336
416.174,0.0375796
416.253,0.0262525
416.315,0.0191949
416.371,0.0141705
416.421,0.0106542
416.466,0.00823044
416.511,0.00635364
416.556,0.00493025
416.602,0.00389244
416.647,0.00315327
416.688,0.00269102
416.734,0.0023194
416.793,0.00202846
416.854,0.00187043
416.937,0.00179778
416.948,0.00179739
417.035,0.0018639
417.112,0.00205422
417.162,0.00228727
417.214,0.00266442
417.261,0.00318101
417.307,0.00392501
417.347,0.00482068
417.387,0.00601966
417.427,0.00759935
417.472,0.00995675
417.519,0.0132261
417.567,0.0174627
417.62,0.0234755
417.676,0.0315962
417.749,0.0447453
417.861,0.0693083
418.013,0.104122
418.107,0.11918
418.197,0.124977
418.205,0.125011
418.293,0.120206
418.387,0.106175
418.65,0.0492943
418.73,0.0351446
418.799,0.0257391
418.857,0.0195241
418.908,0.015287
418.965,0.0116328
419.017,0.00913554
419.071,0.00722265
419.124,0.00582536
419.184,0.00473583
419.243,0.00402223
419.288,0.00368635
419.346,0.0034825
419.375,0.00347715
419.419,0.00359953
419.463,0.00390213
419.51,0.00448775
419.556,0.0053882
419.593,0.00641656
419.635,0.00799589
419.676,0.0101426
419.718,0.0130045
419.759,0.0167501
419.804,0.0220147
419.85,0.0289571
419.902,0.0389344
419.959,0.0530166
420.028,0.0742575
420.12,0.109145
420.298,0.182816
420.388,0.211153
420.48,0.224396
420.5,0.224867
420.583,0.217167
420.663,0.196444
420.79,0.147327
420.93,0.0892168
421.01,0.0620088
421.074,0.0448769
421.124,0.034082
421.174,0.0255669
421.22,0.0195677
421.267,0.0148374
421.31,0.0115887
421.354,0.00912513
421.398,0.00733322
421.438,0.00617102
421.484,0.00521862
421.539,0.00451304
421.593,0.00414002
421.65,0.00400971
421.695,0.00407715
421.75,0.00437357
421.806,0.00499609
421.852,0.0058144
421.898,0.00704968
421.939,0.0085741
421.98,0.010638
422.02,0.0133856
422.065,0.0174166
422.111,0.0228277
422.157,0.0298346
422.209,0.0401277
422.261,0.0532284
422.323,0.072331
422.399,0.101353
422.619,0.199437
422.719,0.232228
422.81,0.244204
422.82,0.244332
422.909,0.234798
422.998,0.208468
423.148,0.143128
423.264,0.0923248
423.341,0.0650415
423.401,0.0478162
423.452,0.0361992
423.501,0.0274951
423.547,0.021145
423.591,0.016443
423.637,0.0126814
423.684,0.00990997
423.726,0.00806141
423.771,0.00665414
423.822,0.00553906
423.88,0.00470612
423.937,0.00418312
424.007,0.00381098
424.101,0.00357371
424.185,0.0035095
424.352,0.003607
424.598,0.0040562
424.802,0.00466615
424.96,0.00539058
425.108,0.006416
425.234,0.00770536
425.336,0.00920318
425.415,0.0108783
425.482,0.0129176
425.541,0.0155696
425.591,0.0187301
425.641,0.0232003
425.687,0.029211
425.729,0.0365826
425.771,0.0466925
425.813,0.0603127
425.856,0.0790974
425.9,0.104251
425.944,0.137295
425.988,0.180024
426.037,0.240685
426.091,0.32565
426.154,0.450872
426.234,0.650316
426.374,1.07752
426.508,1.46539
426.607,1.65214
426.693,1.70561
426.785,1.65011
426.933,1.40474
427.068,1.17228
427.188,1.05052
427.46,0.923086
427.577,0.802201
427.724,0.577052
427.862,0.357577
427.941,0.254155
428.0,0.191958
428.059,0.143943
428.112,0.111378
428.158,0.0905724
428.198,0.0777481
428.237,0.0689188
428.287,0.0625596
428.337,0.0604489
428.402,0.0622458
428.515,0.0720449
428.652,0.08383
428.735,0.0863486
428.828,0.0831987
428.917,0.0747232
429.073,0.0523511
429.194,0.0351683
429.275,0.0259696
429.343,0.0199421
429.41,0.015609
429.473,0.0127085
429.535,0.0106472
429.617,0.00880786
429.726,0.00714168
429.916,0.00493453
430.053,0.00362651
430.164,0.00280943
430.264,0.00228451
430.371,0.00190996
430.493,0.00164304
430.603,0.00149389
430.758,0.00137109
430.86,0.00134293
430.962,0.00138245
431.056,0.0015214
431.134,0.00175565
431.196,0.0020494
431.267,0.00252183
431.34,0.00318761
431.432,0.00426211
431.662,0.00740677
431.771,0.00842358
431.874,0.00875618
431.974,0.00849783
432.271,0.00659917
432.484,0.00591906
432.643,0.00532765
432.785,0.00440216
433.031,0.0024786
433.127,0.00187407
433.208,0.00148088
433.282,0.00122023
433.339,0.00108354
433.407,9.85156E-4
433.47,9.51601E-4
433.488,9.51293E-4
433.561,9.85677E-4
433.671,0.00112153
433.859,0.00141198
433.973,0.00150033
433.996,0.00150347
434.095,0.00145495
434.208,0.00129069
434.468,7.72455E-4
434.566,6.23542E-4
434.657,5.27957E-4
434.735,4.75524E-4
434.843,4.41644E-4
434.879,4.39025E-4
434.953,4.47358E-4
435.027,4.7774E-4
435.089,5.26634E-4
435.155,6.1557E-4
435.21,7.27928E-4
435.261,8.79182E-4
435.314,0.00109257
435.369,0.00140071
435.42,0.00177322
435.476,0.0022992
435.545,0.0031332
435.626,0.00437462
435.756,0.00682585
435.921,0.00996607
436.028,0.0113084
436.115,0.0116914
436.215,0.0112643
436.322,0.00990547
436.603,0.00476351
436.678,0.00365931
436.74,0.00294599
436.795,0.00248756
436.849,0.0022069
436.903,0.00209311
436.921,0.00209232
436.966,0.00217012
437.011,0.00236007
437.067,0.00275283
437.133,0.00341769
437.226,0.00465513
437.47,0.00847715
437.604,0.0100003
437.751,0.0108344
437.933,0.0110776
438.156,0.0106102
438.437,0.00940813
438.525,0.00929715
438.713,0.00942917
438.847,0.00911117
438.965,0.0081285
439.232,0.00460841
439.312,0.00384892
439.365,0.00353314
439.426,0.00337934
439.476,0.00342004
439.55,0.00372688
439.647,0.0044523
439.815,0.00582615
439.913,0.00623601
439.945,0.00626358
440.035,0.00603478
440.125,0.00540461
440.281,0.00377354
440.388,0.00265865
440.467,0.0020063
440.532,0.00160768
440.577,0.00141594
440.622,0.00128925
440.678,0.00121707
440.695,0.00121274
